,Año,Clave_Ent,Cve. Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
1605,0,2,16,20,0,0,0,0,0,0,0,0,0,0,0,0
1606,0,2,16,29,0,0,1,0,1,1,0,0,1,0,0,0
1607,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1608,0,2,16,32,16,6,9,12,9,5,19,7,19,12,12,6
1609,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1610,0,2,16,32,3,9,3,0,3,0,1,1,2,4,2,3
1611,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1612,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1613,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1614,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1615,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1616,0,2,16,32,1,1,0,0,0,0,2,0,0,1,1,0
1617,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1618,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1619,0,2,16,32,1,0,2,0,0,0,0,0,0,0,0,0
1620,0,2,16,32,1,0,0,0,1,0,0,0,0,0,0,0
1621,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1622,0,2,16,32,0,0,1,0,0,0,0,0,0,0,0,0
1623,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1624,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1625,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1626,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1627,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1628,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1629,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1630,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1631,0,2,16,32,0,0,1,1,1,0,0,0,1,0,0,0
1632,0,2,16,32,4,8,6,5,3,4,7,4,6,3,6,0
1633,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1634,0,2,16,32,4,3,6,1,1,2,1,1,7,4,10,4
1635,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1636,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1637,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1638,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1639,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1640,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0
1641,0,2,16,32,1,1,0,0,0,1,3,1,0,1,1,1
1642,0,2,16,32,24,29,20,13,14,18,14,16,22,24,24,17
1643,0,2,16,17,7,2,4,1,3,3,2,3,4,5,4,3
1644,0,2,16,1,2,5,12,3,1,4,7,3,4,1,2,1
1645,0,2,16,13,2,0,1,2,0,0,0,0,1,1,0,0
1646,0,2,16,8,12,8,4,5,5,7,5,5,5,2,10,12
1647,0,2,16,10,0,0,0,1,2,4,5,3,1,2,6,2
1648,0,2,16,24,1,0,0,0,1,2,0,1,1,0,0,0
1649,0,2,16,39,14,10,17,12,11,20,4,15,16,12,12,5
1650,0,2,16,38,0,0,0,0,0,0,0,0,0,0,0,0
1651,0,2,16,21,5,4,7,2,5,7,11,4,7,8,4,5
1652,0,2,16,25,3,0,2,1,0,2,1,5,2,0,1,1
1653,0,2,16,7,1,0,0,0,1,0,0,0,0,1,2,1
1654,0,2,16,34,0,0,0,0,0,0,0,0,0,0,0,0
1655,0,2,16,26,0,0,0,0,0,0,0,0,0,0,0,0
1656,0,2,16,23,1,0,6,3,1,2,3,1,4,1,1,2
1657,0,2,16,5,3,9,9,3,9,10,7,10,8,3,3,8
1658,0,2,16,4,1,0,2,3,0,0,2,0,3,1,1,1
1659,0,2,16,12,0,0,0,0,0,0,0,0,1,0,0,0
1660,0,2,16,14,0,0,1,0,0,0,0,0,1,0,0,0
1661,0,2,16,15,2,1,1,0,1,2,1,0,2,1,0,0
1662,0,2,16,6,0,0,0,0,0,0,0,0,0,0,0,0
1663,0,2,16,9,1,0,1,3,0,0,1,0,4,0,1,0
1664,0,2,16,11,0,0,0,0,0,0,0,0,0,0,0,0
1665,0,2,16,27,3,7,5,4,5,2,6,3,7,4,5,9
1666,0,2,17,18,5,0,0,0,2,1,2,2,0,0,1,1
1667,0,2,17,18,0,0,0,1,0,0,0,1,0,0,0,0
1668,0,2,17,18,0,0,0,0,0,0,1,0,0,1,0,1
1669,0,2,17,18,0,1,0,0,0,0,0,1,0,0,0,1
1670,0,2,17,18,0,0,0,0,0,0,0,0,0,0,0,0
1671,0,2,17,18,0,0,0,0,0,0,0,0,0,0,0,0
1672,0,2,17,18,0,1,1,1,0,1,1,2,0,0,0,0
1673,0,2,17,18,0,0,0,0,0,0,0,0,0,0,0,0
1674,0,2,17,18,0,0,0,0,0,0,0,0,0,0,1,0
1675,0,2,17,22,0,0,0,0,0,0,0,0,0,0,1,1
1676,0,2,17,22,0,0,0,0,0,0,1,1,0,0,0,0
1677,0,2,17,22,0,0,0,0,1,0,0,0,0,0,0,0
1678,0,2,17,22,12,10,17,7,1,8,9,9,9,9,7,4
1679,0,2,17,22,0,0,0,0,0,0,0,0,0,0,0,0
1680,0,2,17,22,0,0,0,0,0,0,0,0,0,0,0,0
1681,0,2,17,22,0,1,2,0,1,4,3,2,2,5,2,2
1682,0,2,17,22,0,0,0,0,0,0,0,0,0,0,0,1
1683,0,2,17,22,1,0,0,0,0,0,0,0,0,0,0,0
1684,0,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0
1685,0,2,17,16,0,0,0,1,0,0,0,0,0,0,0,0
1686,0,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0
1687,0,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0
1688,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,0,2,17,30,0,1,0,0,0,2,1,1,3,0,0,0
1690,0,2,17,33,0,0,0,0,0,0,0,0,0,0,0,0
1691,0,2,17,33,0,0,0,0,0,0,0,0,0,0,0,0
1692,0,2,17,33,0,0,0,0,0,0,0,0,0,0,0,0
1693,0,2,17,33,0,0,0,0,0,0,0,0,0,0,0,0
1694,0,2,17,33,0,0,0,0,0,0,0,0,0,0,0,0
1695,0,2,17,35,0,0,0,0,0,0,0,0,0,0,0,0
1696,0,2,17,31,0,0,0,0,0,0,0,0,0,0,0,0
1697,0,2,17,28,0,0,0,0,2,1,3,0,4,0,2,0
1698,0,2,17,2,2,1,0,0,2,2,2,4,2,3,1,1
1699,0,2,17,3,0,0,1,0,0,0,0,1,0,0,0,0
1700,0,2,17,19,0,0,0,0,0,0,1,0,0,0,0,0
1701,0,2,17,37,0,1,1,0,0,1,2,0,0,1,0,2
1702,0,2,17,36,1,1,1,1,1,0,0,1,0,0,0,0
1703,0,2,17,20,0,0,0,0,0,0,0,0,0,0,0,0
1704,0,2,17,29,1,0,0,0,1,0,1,0,0,0,2,1
1705,0,2,17,32,1,0,0,0,0,0,0,0,0,0,0,0
1706,0,2,17,32,16,9,16,10,10,9,8,6,7,3,7,5
1707,0,2,17,32,0,0,0,0,0,1,0,0,0,0,0,0
1708,0,2,17,32,0,2,2,0,1,0,1,0,0,0,1,0
1709,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1710,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1711,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1712,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1713,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1714,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1715,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1716,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1717,0,2,17,32,0,0,0,0,0,0,0,0,1,0,0,0
1718,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1719,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1720,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1721,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1722,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1723,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1724,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1725,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1726,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1727,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1728,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1729,0,2,17,32,0,0,1,0,0,0,0,0,0,2,0,0
1730,0,2,17,32,6,2,5,3,1,0,2,2,1,5,0,4
1731,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1732,0,2,17,32,0,1,1,1,0,4,3,0,2,2,0,0
1733,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1734,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1735,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1736,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1737,0,2,17,32,0,0,0,0,0,0,0,0,0,0,0,0
1738,0,2,17,32,0,0,0,0,0,0,0,0,0,0,1,0
1739,0,2,17,32,0,0,1,0,1,0,0,0,0,0,0,0
1740,0,2,17,32,25,23,17,6,11,19,13,6,14,9,8,19
1741,0,2,17,17,3,2,5,5,0,2,4,3,2,6,3,4
1742,0,2,17,1,0,0,0,0,0,3,0,0,0,3,1,0
1743,0,2,17,13,2,0,0,0,0,0,1,0,0,0,1,0
1744,0,2,17,8,7,4,5,4,4,7,6,7,5,4,3,5
1745,0,2,17,10,1,2,0,0,1,1,1,0,1,2,2,1
1746,0,2,17,24,0,3,1,0,0,0,0,2,2,0,0,0
1747,0,2,17,39,4,5,8,6,11,10,5,9,12,9,7,7
1748,0,2,17,38,0,0,0,0,0,0,0,0,0,0,0,0
1749,0,2,17,21,6,7,7,2,5,5,6,7,9,8,3,6
1750,0,2,17,25,2,0,0,0,0,0,0,2,0,2,3,0
1751,0,2,17,7,0,1,1,0,0,0,0,1,1,1,0,1
1752,0,2,17,34,0,0,0,0,0,0,0,0,0,0,0,0
1753,0,2,17,26,0,0,0,0,0,0,0,0,0,0,0,0
1754,0,2,17,23,0,2,10,3,3,0,6,0,1,6,7,1
1755,0,2,17,5,7,4,3,2,6,6,5,3,4,6,6,7
1756,0,2,17,4,0,0,0,1,0,0,3,2,1,1,3,0
1757,0,2,17,12,0,0,0,0,0,0,0,0,0,0,0,0
1758,0,2,17,14,0,1,0,1,0,0,1,1,1,0,0,0
1759,0,2,17,15,1,0,3,0,0,1,0,1,0,0,0,0
1760,0,2,17,6,0,0,0,0,0,0,0,0,0,0,0,0
1761,0,2,17,9,0,1,1,2,4,0,1,1,1,2,0,1
1762,0,2,17,11,0,0,0,0,0,0,0,0,0,0,0,0
1763,0,2,17,27,5,5,4,0,4,8,5,6,4,5,4,5
1764,0,2,18,18,0,0,1,0,0,1,0,0,0,1,0,2
1765,0,2,18,18,0,0,0,0,0,0,0,0,0,1,0,1
1766,0,2,18,18,0,0,0,0,2,0,0,0,0,0,0,0
1767,0,2,18,18,0,0,0,0,0,0,0,0,0,0,1,2
1768,0,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0
1769,0,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0
1770,0,2,18,18,2,4,0,1,0,1,1,1,3,4,0,2
1771,0,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0
1772,0,2,18,18,0,0,0,0,0,1,0,0,0,0,0,0
1773,0,2,18,22,0,0,0,0,0,0,0,0,0,0,0,0
1774,0,2,18,22,0,0,2,0,0,0,0,10,0,4,0,6
1775,0,2,18,22,0,0,17,0,0,0,0,3,0,0,0,0
1776,0,2,18,22,43,37,25,30,37,45,46,44,52,29,44,36
1777,0,2,18,22,0,0,0,0,0,0,0,0,0,0,0,0
1778,0,2,18,22,0,0,0,0,0,0,0,0,0,0,0,0
1779,0,2,18,22,9,10,17,5,2,6,6,15,13,13,8,18
1780,0,2,18,22,0,0,3,0,0,0,2,0,0,4,0,0
1781,0,2,18,22,0,0,0,0,4,1,7,0,7,0,0,5
1782,0,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0
1783,0,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0
1784,0,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0
1785,0,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0
1786,0,2,18,0,0,0,0,0,0,0,0,0,0,0,1,1
1787,0,2,18,30,11,13,14,2,1,8,4,9,10,10,7,8
1788,0,2,18,33,0,0,0,0,0,0,0,0,1,0,0,0
1789,0,2,18,33,0,0,0,0,0,0,0,0,0,0,0,0
1790,0,2,18,33,0,0,0,0,0,0,0,0,0,0,0,0
1791,0,2,18,33,0,0,0,0,0,0,0,0,0,0,0,0
1792,0,2,18,33,0,0,0,0,0,0,0,0,0,0,0,0
1793,0,2,18,35,0,0,0,0,0,0,0,0,0,0,0,0
1794,0,2,18,31,0,0,0,0,0,0,0,0,0,0,0,0
1795,0,2,18,28,3,2,6,5,7,9,7,8,9,14,12,4
1796,0,2,18,2,16,9,11,3,4,5,9,3,8,12,4,7
1797,0,2,18,3,5,5,7,5,3,4,14,11,9,5,3,4
1798,0,2,18,19,0,2,0,2,0,0,0,0,0,0,0,0
1799,0,2,18,37,5,5,12,3,4,5,8,6,5,6,3,4
1800,0,2,18,36,3,1,2,0,1,1,2,0,3,3,0,0
1801,0,2,18,20,0,0,0,0,0,0,0,0,0,0,0,0
1802,0,2,18,29,8,5,5,1,4,5,4,5,9,1,2,1
1803,0,2,18,32,1,0,1,0,0,0,0,0,0,0,0,0
1804,0,2,18,32,50,46,37,23,22,39,36,24,44,45,34,35
1805,0,2,18,32,0,1,0,0,0,0,0,0,0,0,2,1
1806,0,2,18,32,39,29,21,13,21,38,23,29,30,34,32,35
1807,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1808,0,2,18,32,1,1,5,1,2,4,4,0,4,2,12,7
1809,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1810,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1811,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1812,0,2,18,32,0,1,1,2,0,1,0,1,3,1,1,0
1813,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1814,0,2,18,32,0,0,0,0,0,0,0,1,1,0,0,0
1815,0,2,18,32,0,5,2,2,0,0,4,1,5,0,2,4
1816,0,2,18,32,0,2,0,0,1,0,0,4,0,0,1,0
1817,0,2,18,32,0,2,3,0,0,3,1,1,2,3,1,1
1818,0,2,18,32,0,0,0,0,0,0,0,1,2,0,0,2
1819,0,2,18,32,1,1,0,0,0,0,0,0,0,0,0,0
1820,0,2,18,32,1,1,0,0,0,0,0,0,1,0,1,0
1821,0,2,18,32,0,0,0,0,0,0,0,0,0,1,0,0
1822,0,2,18,32,0,0,0,0,0,0,0,0,1,0,0,1
1823,0,2,18,32,0,0,1,0,0,0,0,0,0,0,0,0
1824,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1825,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1826,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1827,0,2,18,32,8,7,4,9,4,3,1,3,0,4,1,11
1828,0,2,18,32,22,18,16,12,8,13,12,14,16,13,10,13
1829,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1830,0,2,18,32,1,3,1,2,2,3,2,0,0,5,2,2
1831,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1832,0,2,18,32,0,0,0,0,0,0,0,0,0,1,0,0
1833,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1834,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1835,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1836,0,2,18,32,0,0,0,0,0,0,0,0,0,0,0,0
1837,0,2,18,32,10,13,12,7,4,6,1,5,7,8,9,7
1838,0,2,18,32,85,73,65,48,53,71,76,70,66,71,66,64
1839,0,2,18,17,44,39,30,22,32,28,34,34,47,36,49,33
1840,0,2,18,1,9,8,12,7,11,9,11,8,8,14,12,7
1841,0,2,18,13,5,5,2,2,0,1,2,2,4,1,1,5
1842,0,2,18,8,46,44,45,34,27,50,48,41,47,45,54,40
1843,0,2,18,10,6,7,7,4,4,10,10,13,7,15,9,8
1844,0,2,18,24,0,2,10,7,3,14,2,7,3,10,3,10
1845,0,2,18,39,55,54,57,49,48,74,66,64,74,72,67,49
1846,0,2,18,38,0,0,3,0,0,0,0,0,0,1,0,0
1847,0,2,18,21,27,28,26,5,11,11,22,29,33,22,20,26
1848,0,2,18,25,10,5,12,6,14,9,11,6,8,14,11,10
1849,0,2,18,7,0,1,4,1,0,1,1,0,0,2,2,2
1850,0,2,18,34,0,0,0,0,0,0,0,0,1,0,1,1
1851,0,2,18,26,0,0,0,0,0,1,0,0,0,0,0,0
1852,0,2,18,23,16,18,15,10,14,20,17,12,20,13,14,8
1853,0,2,18,5,48,47,46,35,38,58,51,55,53,39,47,38
1854,0,2,18,4,8,4,4,12,2,6,5,7,10,4,9,3
1855,0,2,18,12,0,0,0,0,0,0,0,0,0,0,1,0
1856,0,2,18,14,3,6,2,1,3,5,3,2,3,4,3,4
1857,0,2,18,15,3,1,9,1,0,1,3,7,8,7,2,3
1858,0,2,18,6,0,0,0,0,0,0,0,0,0,0,0,0
1859,0,2,18,9,15,19,16,12,13,21,9,22,22,19,14,12
1860,0,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0
1861,0,2,18,27,46,23,35,23,27,27,26,6,18,24,24,17
1862,0,2,19,18,0,0,1,0,0,2,0,0,2,0,0,0
1863,0,2,19,18,0,0,0,0,0,1,0,0,0,0,0,0
1864,0,2,19,18,0,1,0,1,2,0,0,0,0,0,0,0
1865,0,2,19,18,1,0,0,0,0,0,2,2,1,2,2,1
1866,0,2,19,18,0,0,0,0,0,0,0,0,0,0,0,0
1867,0,2,19,18,0,0,0,0,0,0,0,0,0,0,0,0
1868,0,2,19,18,2,2,4,0,0,0,0,1,0,3,1,2
1869,0,2,19,18,0,0,0,0,0,0,0,0,0,0,0,0
1870,0,2,19,18,0,0,0,0,0,0,0,0,0,0,0,0
1871,0,2,19,22,0,0,0,1,0,0,1,0,0,0,0,0
1872,0,2,19,22,1,0,0,7,2,0,6,0,0,0,2,0
1873,0,2,19,22,0,0,0,17,0,0,0,0,0,0,0,0
1874,0,2,19,22,42,42,55,3,24,53,44,54,52,52,40,37
1875,0,2,19,22,0,0,0,0,0,0,0,0,0,0,0,0
1876,0,2,19,22,0,0,0,0,0,0,0,0,0,0,0,0
1877,0,2,19,22,12,12,18,6,9,13,4,18,9,9,11,17
1878,0,2,19,22,0,0,1,0,0,0,0,0,0,0,1,0
1879,0,2,19,22,1,0,0,0,0,0,0,0,4,0,0,0
1880,0,2,19,16,0,0,0,0,0,0,0,0,0,0,0,0
1881,0,2,19,16,0,0,0,0,1,0,0,0,0,0,0,0
1882,0,2,19,16,0,0,0,0,0,0,0,0,0,0,0,2
1883,0,2,19,16,0,0,0,0,0,0,0,0,0,0,0,0
1884,0,2,19,0,0,0,1,0,2,0,0,0,0,0,0,0
1885,0,2,19,30,3,6,5,2,2,5,4,1,7,2,4,5
1886,0,2,19,33,0,0,0,0,0,0,0,0,0,0,0,0
1887,0,2,19,33,0,0,0,0,0,0,0,0,0,0,0,0
1888,0,2,19,33,0,0,0,0,0,0,0,0,0,0,0,0
1889,0,2,19,33,0,0,0,0,0,0,0,1,0,1,0,0
1890,0,2,19,33,0,0,0,0,0,0,0,0,0,0,0,0
1891,0,2,19,35,0,0,0,0,0,0,0,0,0,0,0,0
1892,0,2,19,31,0,0,0,0,0,0,0,0,0,0,0,0
1893,0,2,19,28,3,8,9,3,7,5,2,8,2,7,7,4
1894,0,2,19,2,7,22,10,11,6,11,14,10,12,5,14,10
1895,0,2,19,3,3,3,5,2,0,4,0,1,4,2,1,1
1896,0,2,19,19,0,3,0,0,0,0,0,0,1,1,0,1
1897,0,2,19,37,6,12,11,1,7,5,10,10,6,13,3,8
1898,0,2,19,36,5,0,0,0,0,2,1,5,2,1,7,2
1899,0,2,19,20,0,0,0,0,0,0,0,0,0,0,0,0
1900,0,2,19,29,2,3,1,0,3,4,1,1,1,2,5,4
1901,0,2,19,32,0,0,0,0,1,0,0,0,1,2,0,3
1902,0,2,19,32,35,19,39,22,22,14,31,30,35,31,33,38
1903,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1904,0,2,19,32,21,19,19,13,10,19,17,13,11,17,16,19
1905,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1906,0,2,19,32,6,0,6,7,2,3,12,8,10,4,4,3
1907,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1908,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1909,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1910,0,2,19,32,0,0,1,0,2,0,0,0,2,2,0,0
1911,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1912,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1913,0,2,19,32,10,12,17,6,5,6,12,7,4,10,12,9
1914,0,2,19,32,3,1,5,1,0,1,2,0,3,6,4,2
1915,0,2,19,32,5,8,5,3,0,3,5,5,3,4,0,0
1916,0,2,19,32,2,0,0,0,1,1,0,0,1,0,1,1
1917,0,2,19,32,1,0,3,0,1,0,0,0,0,0,0,0
1918,0,2,19,32,0,0,0,0,0,0,0,0,1,0,0,0
1919,0,2,19,32,0,1,1,0,0,0,0,0,0,1,0,0
1920,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1921,0,2,19,32,0,1,0,0,0,0,1,0,0,0,0,0
1922,0,2,19,32,0,1,0,0,0,0,0,0,0,0,0,1
1923,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1924,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1925,0,2,19,32,6,8,22,24,10,9,9,3,6,11,5,11
1926,0,2,19,32,26,24,23,17,19,14,16,14,17,23,15,12
1927,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1928,0,2,19,32,1,1,1,1,2,2,0,1,1,0,1,2
1929,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1930,0,2,19,32,0,0,0,0,0,0,0,1,0,0,0,0
1931,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1932,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1933,0,2,19,32,0,0,0,0,0,0,0,0,0,0,0,0
1934,0,2,19,32,1,0,1,1,1,0,1,0,1,3,0,0
1935,0,2,19,32,10,13,10,11,6,11,12,6,9,9,6,5
1936,0,2,19,32,61,54,59,40,34,60,52,50,53,55,35,43
1937,0,2,19,17,41,31,43,16,34,41,31,48,37,31,23,26
1938,0,2,19,1,8,6,9,3,7,6,11,9,7,7,3,6
1939,0,2,19,13,7,2,5,3,3,3,6,0,4,5,5,4
1940,0,2,19,8,42,44,37,25,28,46,41,36,35,33,30,35
1941,0,2,19,10,17,14,23,5,23,24,28,14,21,19,15,9
1942,0,2,19,24,2,4,4,5,3,4,2,1,4,1,3,10
1943,0,2,19,39,62,64,73,50,47,69,68,68,78,77,60,61
1944,0,2,19,38,0,2,0,0,0,0,0,0,0,0,0,0
1945,0,2,19,21,26,21,18,4,9,20,19,31,30,31,23,12
1946,0,2,19,25,12,7,11,10,8,8,8,10,9,4,8,8
1947,0,2,19,7,1,3,2,2,5,2,0,1,3,1,4,3
1948,0,2,19,34,0,0,0,0,0,0,0,0,0,0,0,0
1949,0,2,19,26,0,0,0,0,0,0,0,0,0,0,0,0
1950,0,2,19,23,16,28,20,9,11,17,16,9,15,12,17,11
1951,0,2,19,5,45,39,46,27,31,54,40,42,46,51,42,42
1952,0,2,19,4,7,2,2,3,5,3,7,3,3,2,3,4
1953,0,2,19,12,0,0,0,0,0,0,0,0,0,1,0,0
1954,0,2,19,14,3,2,3,3,0,1,4,3,2,3,2,6
1955,0,2,19,15,1,4,3,1,0,3,5,9,6,3,6,4
1956,0,2,19,6,0,0,1,0,1,0,0,0,0,0,0,0
1957,0,2,19,9,5,4,5,5,4,6,2,4,4,2,6,4
1958,0,2,19,11,0,0,0,0,0,0,0,0,0,0,0,0
1959,0,2,19,27,37,20,26,15,34,23,22,17,15,15,16,23
1960,0,2,20,18,0,0,0,0,0,0,0,1,0,0,0,0
1961,0,2,20,18,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,2,20,18,0,0,0,0,0,0,0,0,0,0,0,0
1963,0,2,20,18,0,0,0,0,0,0,0,0,0,0,1,0
1964,0,2,20,18,0,0,0,0,0,0,0,0,0,0,0,0
1965,0,2,20,18,0,0,0,0,0,0,0,0,0,0,0,0
1966,0,2,20,18,1,0,0,0,0,0,0,1,0,1,1,1
1967,0,2,20,18,0,0,0,0,0,0,0,0,0,0,0,0
1968,0,2,20,18,0,0,0,0,0,0,0,0,0,0,0,0
1969,0,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0
1970,0,2,20,22,1,0,0,0,0,0,0,0,0,1,0,0
1971,0,2,20,22,0,0,0,0,1,0,0,0,0,2,0,0
1972,0,2,20,22,5,12,3,0,1,3,7,4,1,3,4,0
1973,0,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0
1974,0,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0
1975,0,2,20,22,1,3,0,0,0,1,0,0,0,0,1,0
1976,0,2,20,22,0,0,0,0,0,0,0,0,1,0,0,0
1977,0,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0
1978,0,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0
1979,0,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0
1980,0,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0
1981,0,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0
1982,0,2,20,0,0,1,1,0,0,0,0,0,0,0,0,0
1983,0,2,20,30,0,0,1,0,0,0,0,0,0,0,0,0
1984,0,2,20,33,0,0,0,0,0,0,0,0,0,0,0,0
1985,0,2,20,33,0,0,0,0,0,0,0,0,0,0,0,0
1986,0,2,20,33,0,0,0,0,0,0,0,0,0,0,0,0
1987,0,2,20,33,0,0,0,0,0,0,0,0,0,0,0,0
1988,0,2,20,33,0,0,0,0,0,0,0,0,0,0,0,0
1989,0,2,20,35,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,2,20,31,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,2,20,28,0,0,0,0,0,0,0,0,1,0,1,0
1992,0,2,20,2,0,0,0,0,0,0,1,1,1,0,2,1
1993,0,2,20,3,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,2,20,19,1,0,0,0,0,0,0,0,0,0,0,0
1995,0,2,20,37,0,0,0,0,0,1,0,0,0,0,1,0
1996,0,2,20,36,0,0,0,0,0,0,1,0,0,0,0,0
1997,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0
1998,0,2,20,29,0,2,1,1,0,0,0,0,0,0,1,0
1999,0,2,20,32,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,2,20,32,7,5,6,6,2,8,8,2,3,16,11,4
2001,0,2,20,32,0,0,0,0,0,0,0,0,0,0,0,0
